100	500
311	2	3
010	1	10
295	10	2
160	6	2
082	1	10
489	6	2
200	1	9
363	8	3
209	7	5
087	3	4
322	6	5
366	2	3
476	8	2
393	9	8
109	9	10
463	3	10
430	7	9
310	9	3
428	9	10
231	10	8
066	2	2
454	7	5
140	1	6
482	1	9
359	6	3
379	9	4
220	4	8
164	1	5
041	10	1
079	8	3
062	2	10
212	3	3
089	7	6
152	4	3
319	2	2
384	4	7
144	1	7
285	3	10
337	1	3
199	10	8
391	3	4
074	5	6
106	9	8
374	1	9
257	8	8
249	8	10
352	8	6
281	5	2
262	5	5
167	1	2
179	9	7
218	4	5
210	10	5
484	4	6
142	7	7
251	9	9
128	1	7
092	3	7
028	9	9
402	4	10
473	8	8
025	4	7
240	10	8
362	3	8
103	9	4
451	7	8
239	9	7
346	1	5
325	9	5
343	3	9
129	2	5
250	10	6
465	3	5
233	7	8
416	4	3
453	4	5
159	9	9
232	6	5
481	10	5
097	2	1
177	2	4
105	4	5
471	2	3
033	5	6
030	6	1
235	6	9
372	4	9
130	2	6
012	7	3
344	6	5
442	1	6
470	1	170	1
195	1	239	4
260	2	256	8
191	8	497	10
214	7	076	1
174	4	085	1
198	4	033	5
486	4	185	7
208	4	453	2
090	7	032	6
108	2	026	4
287	10	477	4
278	8	087	2
196	10	302	9
461	10	131	9
123	3	394	7
286	5	236	8
088	8	473	5
466	3	283	8
328	1	070	6
183	1	399	6
156	4	196	3
026	7	086	7
276	3	317	8
301	10	458	8
153	8	128	3
098	1	166	2
326	8	262	1
357	4	119	9
418	9	137	6
378	7	105	8
268	4	383	2
316	3	255	7
380	5	247	3
399	4	472	2
020	9	171	7
498	6	439	2
072	9	308	4
265	2	358	8
445	5	433	6
063	1	296	7
245	4	088	5
205	1	424	8
409	8	315	7
134	1	027	4
253	6	162	1
288	10	335	8
141	5	275	2
413	4	261	10
457	10	288	5
163	3	244	6
396	3	146	1
401	7	426	6
447	1	334	8
254	5	060	1
101	5	199	10
022	3	442	1
308	3	036	5
494	9	245	3
347	3	037	2
003	6	017	10
007	10	031	7
008	1	060	8
064	7	155	6
439	6	329	8
045	7	349	10
116	4	109	7
259	1	472	5
488	5	165	5
166	4	373	7
132	9	464	2
377	3	387	3
100	7	361	6
266	10	173	7
373	9	277	10
487	2	448	5
194	6	047	9
294	9	079	7
475	6	054	3
114	8	235	4
426	5	450	7
279	2	477	7
011	2	324	4
460	1	244	6
446	2	368	8
171	10	340	1
438	10	148	7
112	2	393	1
312	6	269	6
433	7	046	10
187	5	289	10
032	6	343	4
158	6	114	10
400	4	100	1
263	8	392	5
340	7	179	5
226	3	007	7
313	10	023	8
076	6	491	8
383	10	053	6
083	7	138	7
203	1	411	8
186	3	219	1
331	10	398	7
474	3	076	5
318	6	088	2
217	8	441	4
056	5	258	9
093	2	194	9
192	1	227	1
305	10	071	1
335	4	352	2
094	9	028	1
180	2	005	3
051	3	289	2
182	3	018	3
458	4	054	6
075	4	428	10
248	3	147	6
215	10	006	9
211	3	317	6
151	10	167	1
165	7	031	1
170	9	224	4
449	5	348	4
478	7	063	2
303	10	145	5
148	4	040	2
261	6	127	8
143	6	405	10
368	4	071	9
137	9	348	4
040	4	385	5
386	7	418	9
361	8	436	9
499	8	309	9
269	5	366	4
133	5	375	6
068	6	212	5
244	9	388	5
480	5	452	1
385	8	265	2
043	3	414	9
189	2	040	6
241	7	246	10
330	2	484	1
173	2	352	7
273	4	488	2
052	9	363	7
188	1	348	4
197	6	337	10
219	3	171	3
479	2	097	8
496	10	372	5
038	10	445	4
414	6	352	9
237	1	093	8
009	2	147	2
317	5	010	4
422	1	229	8
274	2	102	1
202	8	280	4
078	8	266	10
034	2	029	6
403	1	292	8
127	5	076	9
047	6	438	7
375	8	263	6
162	2	023	4
172	8	179	2
407	3	269	5
073	3	371	9
005	9	086	7
146	8	132	9
468	8	251	7
118	5	308	8
455	7	050	7
394	9	248	7
408	4	319	3
270	10	184	8
336	1	103	8
411	3	282	1
495	6	050	1
135	9	133	5
272	6	231	8
185	3	347	4
258	10	207	9
102	8	463	7
227	10	498	7
443	10	466	8
013	4	056	2
307	8	142	7
456	8	316	4
071	1	067	7
223	4	348	3
371	5	429	5
016	8	175	3
021	6	331	8
001	3	195	1
014	7	115	9
329	10	389	1
031	8	178	6
350	3	386	2
099	10	020	8
483	7	416	2
006	2	469	8
035	2	028	6
290	5	244	4
406	4	358	3
349	5	177	9
324	3	072	10
381	2	357	1
315	8	279	9
267	6	137	7
283	5	190	10
354	6	030	1
136	5	490	2
355	3	498	10
338	2	416	8
125	6	258	4
176	8	227	5
423	5	426	4
485	6	183	4
358	4	336	1
464	5	422	8
271	5	331	8
493	8	419	4
168	8	396	3
462	10	468	5
206	10	252	8
115	7	073	10
441	6	490	8
395	1	208	5
067	2	039	1
421	2	349	5
432	5	392	10
415	9	332	5
238	7	097	5
065	3	359	6
392	7	028	5
424	3	255	3
117	4	133	9
323	8	488	6
398	3	263	2
467	9	149	7
417	10	400	10
291	2	085	5
190	3	039	4
037	9	341	3
060	1	434	5
360	9	220	7
029	2	293	7
341	8	436	4
429	3	224	8
113	5	408	5
042	2	419	9
157	7	316	4
161	4	040	3
387	1	410	7
081	10	152	1
364	6	204	5
225	2	482	5
111	2	152	7
221	3	047	1
370	4	354	2
169	3	063	8
027	4	401	7
410	1	030	4
213	6	111	6
104	1	362	9
091	9	217	6
107	5	024	4
085	5	391	7
084	7	059	2
229	10	206	6
095	5	092	5
018	7	017	6
404	5	458	7
243	6	320	2
298	6	241	4
450	9	372	4
405	3	075	7
491	5	402	8
376	8	354	8
448	3	314	6
255	10	006	8
096	9	468	3
150	2	260	7
388	6	301	8
296	4	500	4
252	4	228	2
351	10	444	3
469	4	326	5
017	5	471	1
126	3	300	10
306	3	363	7
120	3	146	2
024	3	301	8
139	2	026	10
053	6	262	10
154	4	077	8
207	6	341	9
242	4	166	6
110	6	379	3
440	5	090	9
497	10	298	1
002	9	140	3
490	5	017	9
023	1	106	2
201	3	164	3
057	3	140	8
236	8	293	7
216	5	392	8
044	6	205	8
019	8	483	3
434	3	458	9
247	2	068	10
332	6	188	2
435	5	360	10
427	6	052	4
389	8	086	4
145	5	448	1
004	8	412	8
309	8	222	9
444	5	261	4
055	7	447	1
302	3	343	10
431	5	020	10
059	2	232	2
149	4	314	4
353	4	479	7
138	1	470	9
314	3	205	3
304	10	412	10
046	4	362	10
356	5	073	10
015	1	130	8
382	4	370	9
397	7	103	5
342	7	328	9
437	3	177	1
228	1	425	1
050	4	388	6
334	5	062	7
425	4	333	1
412	9	252	1
054	10	017	8
339	8	473	5
297	5	315	9
036	1	128	9
477	5	290	4
500	9	498	6
277	3	485	10
369	7	046	10
131	8	173	1
178	9	233	3
420	1	295	3
452	5	059	10
234	6	119	8
436	4	163	1
299	1	091	7
472	5	303	2
345	8	291	1
300	3	425	9
292	4	113	6
119	10	150	4
039	6	025	3
327	5	483	4
280	1	389	5
348	6	452	8
275	3	455	4
224	6	477	4
293	8	402	1
080	2	160	10
175	7	106	1
321	4	220	5
058	10	215	10
230	8	217	6
284	1	433	8
048	3	058	6
256	4	013	10
222	2	004	1
492	9	217	2
204	1	068	2
049	6	373	2
077	6	386	3
193	9	096	10
061	9	355	5
459	1	002	6
184	8	234	7
333	8	475	5
069	1	028	4
365	8	181	4
320	10	193	7
289	9	386	2
264	2	012	1
147	2	419	4
181	6	307	1
390	5	161	4
122	1	119	7
070	3	357	6
121	3	025	1
282	1	026	10
419	4	214	5
246	4	033	10
367	7	068	9
124	5	233	1
086	1	130	4
155	7	111	9
311	5	389	8
010	1	234	8
295	1	453	3
160	5	002	4
082	8	102	7
489	5	105	8
200	10	480	10
363	5	489	6
209	4	159	10
087	4	127	8
322	5	083	4
366	10	208	6
476	6	254	6
393	5	321	3
109	7	232	1
463	7	325	3
430	8	288	1
310	7	031	10
428	4	006	8
231	2	079	10
066	6	074	9
454	1	032	5
140	2	384	8
482	4	204	2
359	2	464	7
379	5	014	8
220	7	128	6
164	7	389	10
041	9	347	9
079	2	399	6
062	10	242	3
212	5	421	10
089	2	130	2
152	8	074	10
319	4	404	1
384	1	231	9
144	3	452	8
285	9	296	10
337	9	307	7
199	4	424	10
391	8	021	7
074	10	223	10
106	7	266	1
374	4	459	5
257	2	330	9
249	5	277	8
352	4	425	2
281	10	056	6
262	5	428	2
167	1	039	5
179	1	032	2
218	8	464	2
210	9	454	7
484	9	129	5
142	2	458	7
251	1	045	5
128	5	046	7
092	7	191	2
028	1	182	5
402	6	481	5
473	1	152	4
025	7	364	5
240	7	493	2
362	7	010	2
103	5	467	6
451	2	058	6
239	8	463	3
346	5	211	7
325	5	288	3
343	8	080	3
129	7	192	4
250	8	485	6
465	6	492	1
233	8	210	4
416	10	168	4
453	4	241	8
159	7	153	3
232	3	117	1
481	8	255	1
097	7	047	6
177	2	062	3
105	8	108	5
471	9	455	6
033	9	142	7
030	5	435	7
235	7	444	2
372	10	461	9
130	4	393	5
012	8	291	2
344	4	214	2
442	9	203	2
470	1	2
195	4	6
260	1	7
191	7	5
214	8	3
174	4	3
198	9	10
486	7	4
208	4	6
090	3	4
108	2	2
287	6	3
278	5	9
196	5	7
461	9	4
123	3	10
286	9	7
088	7	2
466	1	4
328	9	7
183	4	9
156	8	8
026	7	6
276	9	4
301	5	5
153	4	4
098	4	10
326	2	7
357	7	10
418	3	9
378	4	1
268	2	4
316	9	9
380	7	9
399	6	6
020	7	9
498	3	5
072	9	6
265	2	1
445	4	1
063	10	5
245	6	4
205	4	8
409	3	6
134	3	3
253	2	4
288	9	8
141	8	3
413	1	2
457	2	7
163	2	6
396	9	6
401	2	9
447	9	1
254	2	8
101	4	5
022	4	3
308	8	10
494	3	2
347	10	3
003	2	5
007	10	9
008	3	6
064	6	9
439	6	7
045	2	8
116	10	4
259	6	10
488	9	10
166	3	1
132	8	7
377	8	1
100	10	1
266	7	8
373	3	3
487	6	9
194	10	7
294	6	1
475	10	3
114	2	4
426	3	5
279	8	5
011	5	10
460	5	4
446	1	7
171	5	6
438	4	8
112	9	4
312	10	9
433	1	9
187	7	4
032	3	8
158	3	2
400	10	3
263	2	2
340	9	6
226	3	6
313	4	9
076	4	1
383	1	6
083	7	5
203	4	5
186	5	10
331	8	10
474	9	6
318	1	9
217	7	7
056	9	9
093	5	6
192	6	7
305	9	10
335	2	5
094	8	8
180	3	7
051	2	4
182	7	4
458	7	9
075	1	6
248	7	8
215	9	6
211	1	6
151	3	9
165	10	7
170	2	1
449	7	10
478	10	8
303	1	7
148	1	1
261	5	5
143	2	8
368	10	6
137	9	4
040	3	9
386	1	6
361	9	4
499	3	5
269	2	8
133	10	9
068	5	7
244	5	1
480	5	2
385	3	4
043	5	10
189	2	8
241	7	5
330	2	4
173	8	3
273	7	10
052	5	5
188	2	3
197	10	10
219	6	7
479	3	2
496	5	1
038	4	2
414	7	3
237	4	3
009	4	9
317	7	4
422	5	6
274	8	2
202	6	6
078	7	7
034	10	1
403	7	1
127	9	5
047	6	6
375	7	9
162	5	3
172	8	4
407	4	5
073	8	6
005	1	3
146	5	10
468	7	5
118	4	4
455	1	9
394	3	2
408	8	10
270	1	7
336	3	6
411	10	3
495	10	10
135	1	10
272	7	4
185	7	9
258	9	7
102	4	2
227	5	6
443	3	3
013	8	5
307	3	5
456	7	1
071	4	10
223	7	7
371	5	10
016	8	3
021	5	3
001	4	7
014	2	1
329	9	1
031	9	3
350	8	9
099	5	5
483	5	9
006	2	9
035	5	7
290	10	8
406	7	6
349	4	7
324	3	2
381	3	3
315	7	1
267	3	5
283	2	8
354	5	6
136	6	8
355	9	1
338	3	10
125	2	6
176	8	10
423	2	8
485	3	9
358	2	7
464	7	7
271	5	2
493	9	6
168	10	10
462	4	6
206	6	3
115	8	2
441	5	8
395	1	8
067	8	7
421	4	9
432	4	8
415	4	9
238	5	7
065	6	8
392	2	1
424	6	9
117	10	4
323	8	8
398	6	4
467	8	8
417	8	4
291	4	10
190	7	10
037	1	5
060	7	1
360	3	7
029	10	10
341	9	5
429	2	4
113	1	7
042	1	9
157	10	5
161	10	6
387	6	3
081	6	10
364	7	8
225	6	3
111	5	5
221	6	9
370	9	3
169	3	10
027	8	7
410	10	7
213	5	6
104	5	2
091	6	2
107	7	1
085	1	3
084	6	3
229	7	4
095	3	5
018	10	7
404	7	9
243	2	9
298	2	4
450	2	3
405	3	5
491	3	5
376	7	7
448	9	4
255	7	6
096	10	10
150	3	8
388	7	3
296	3	5
252	5	4
351	4	5
469	9	3
017	5	8
126	3	7
306	1	5
120	8	8
024	4	3
139	7	1
053	1	4
154	5	8
207	4	6
242	3	8
110	1	1
440	1	4
497	2	2
002	1	3
490	7	9
023	10	10
201	9	7
057	5	8
236	8	1
216	6	10
044	6	5
019	1	5
434	4	10
247	7	7
332	9	5
435	5	2
427	6	7
389	4	6
145	7	3
004	9	8
309	4	1
444	7	10
055	2	5
302	7	6
431	1	9
059	5	10
149	4	6
353	2	3
138	7	10
314	6	6
304	6	3
046	7	3
356	3	4
015	7	8
382	2	9
397	8	7
342	4	8
437	5	10
228	2	3
050	9	6
334	2	1
425	7	5
412	7	1
054	10	8
339	3	6
297	6	8
036	3	6
477	5	8
500	9	9
277	8	1
369	2	5
131	5	10
178	7	5
420	5	2
452	6	10
234	2	2
436	9	10
299	4	4
472	6	4
345	4	8
300	7	5
292	1	7
119	10	4
039	1	2
327	10	6
280	2	9
348	1	7
275	5	5
224	1	4
293	9	7
080	3	2
175	3	10
321	4	6
058	10	4
230	4	7
284	7	9
048	5	6
256	7	1
222	7	4
492	4	1
204	3	6
049	6	8
077	9	10
193	5	10
061	6	3
459	5	6
184	6	3
333	7	8
069	7	8
365	8	6
320	5	1
289	10	9
264	7	8
147	7	3
181	5	4
390	6	7
122	2	5
070	6	2
121	2	10
282	2	8
419	2	6
246	1	7
367	2	5
124	10	10
086	4	4
155	1	9
311	10	2
010	5	8
295	10	3
160	4	5
082	9	6
489	6	9
200	1	1
363	3	2
209	6	6
087	8	1
322	7	6
366	7	2
476	9	5
393	1	5
109	9	10
463	9	5
430	3	5
310	3	8
428	8	10
231	5	2
066	9	3
454	1	6
140	1	7
482	3	9
359	1	8
379	3	6
220	10	2
164	10	4
041	8	4
079	4	9
062	6	9
212	10	1
089	8	3
152	7	9
319	3	9
384	3	10
144	5	2
285	10	8
337	10	9
199	3	10
391	8	10
074	9	3
106	4	3
374	1	9
257	2	7
249	4	1
352	8	10
281	2	2
262	10	3
167	6	7
179	1	5
218	8	5
210	1	9
484	6	7
142	8	3
251	1	5
128	2	6
092	1	6
028	1	9
402	2	6
473	7	10
025	6	3
240	3	4
362	2	5
103	5	1
451	7	10
239	2	9
346	10	10
325	4	2
343	9	1
129	8	4
250	5	8
465	1	7
233	1	4
416	7	4
453	1	1
159	4	8
232	9	1
481	6	1
097	1	1
177	1	1
105	8	7
471	5	2
033	4	6
030	9	8
235	8	8
372	10	3
130	10	8
012	4	4
344	2	5
442	8	8
470	2	481	5
195	2	104	3
260	1	154	4
191	9	451	8
214	8	151	10
174	8	394	5
198	7	080	8
486	7	414	4
208	6	270	7
090	5	214	3
108	7	474	3
287	10	284	1
278	6	089	10
196	1	063	5
461	5	243	6
123	8	476	4
286	10	131	3
088	10	253	4
466	2	213	8
328	4	155	6
183	8	115	7
156	1	149	2
026	10	044	6
276	7	399	10
301	5	089	4
153	4	404	9
098	8	314	1
326	6	192	3
357	10	456	10
418	6	029	2
378	6	126	5
268	7	086	4
316	2	072	9
380	4	001	1
399	6	425	7
020	7	456	4
498	4	434	10
072	9	476	8
265	3	464	3
445	9	429	10
063	10	275	1
245	4	050	2
205	7	482	4
409	7	274	10
134	10	249	4
253	5	224	6
288	2	490	6
141	9	430	2
413	1	159	7
457	10	281	2
163	10	403	9
396	5	349	4
401	8	006	7
447	4	162	8
254	9	263	3
101	4	202	2
022	6	461	9
308	3	351	7
494	8	393	8
347	1	177	3
003	7	206	7
007	1	170	5
008	1	471	9
064	8	129	8
439	8	225	6
045	3	274	7
116	10	222	2
259	3	159	8
488	6	224	5
166	4	350	1
132	8	086	7
377	3	039	5
100	3	131	7
266	6	004	9
373	8	402	9
487	4	402	10
194	3	198	10
294	1	262	2
475	7	011	2
114	9	351	10
426	4	114	4
279	1	204	8
011	9	240	4
460	10	049	4
446	8	049	8
171	1	443	6
438	7	275	6
112	6	271	5
312	9	163	4
433	2	166	2
187	4	194	10
032	3	131	9
158	6	028	4
400	8	054	8
263	5	153	9
340	2	195	1
226	6	418	9
313	3	150	9
076	2	331	9
383	5	181	3
083	4	289	4
203	3	168	10
186	7	172	10
331	3	089	10
474	1	273	10
318	3	095	1
217	8	108	6
056	1	245	7
093	9	041	9
192	8	002	7
305	2	163	9
335	8	222	8
094	4	040	10
180	8	386	9
051	2	330	1
182	5	119	9
458	4	155	1
075	2	192	10
248	9	446	5
215	5	133	7
211	8	244	2
151	2	014	7
165	3	476	1
170	4	099	9
449	5	224	8
478	5	492	10
303	3	468	2
148	9	187	5
261	7	154	4
143	4	413	1
368	6	004	2
137	6	207	2
040	3	253	8
386	7	025	1
361	7	127	7
499	9	297	9
269	10	329	4
133	5	160	9
068	1	062	7
244	7	426	3
480	6	376	1
385	2	224	9
043	4	491	9
189	7	386	3
241	4	005	8
330	6	233	9
173	2	314	4
273	4	356	8
052	3	133	1
188	7	003	8
197	10	266	9
219	2	167	1
479	5	389	8
496	6	007	2
038	6	089	5
414	2	235	1
237	1	073	10
009	4	333	10
317	5	259	6
422	1	402	4
274	8	206	1
202	7	246	5
078	3	249	8
034	10	091	2
403	5	044	10
127	1	192	3
047	5	327	5
375	8	126	9
162	8	036	4
172	8	100	2
407	4	458	7
073	10	458	9
005	6	329	8
146	4	434	2
468	3	339	3
118	1	001	3
455	7	149	5
394	1	434	7
408	3	460	4
270	4	243	5
336	1	476	9
411	4	306	10
495	3	351	1
135	1	115	4
272	7	041	1
185	10	301	3
258	10	223	5
102	8	356	2
227	8	232	1
443	8	066	8
013	8	250	7
307	4	287	10
456	3	266	1
071	7	178	9
223	5	027	8
371	10	302	7
016	5	149	3
021	3	487	9
001	8	245	6
014	3	385	6
329	10	149	10
031	7	261	10
350	5	345	3
099	4	274	4
483	4	260	2
006	5	482	7
035	2	312	7
290	10	232	6
406	2	417	7
349	3	030	1
324	6	227	1
381	1	364	8
315	8	325	4
267	1	298	10
283	6	106	4
354	9	136	5
136	9	084	4
355	9	166	7
338	3	300	9
125	9	192	10
176	4	059	1
423	6	150	1
485	8	186	6
358	5	494	10
464	7	416	8
271	3	073	2
493	7	125	8
168	5	426	9
462	10	340	9
206	7	053	5
115	9	344	8
441	10	201	10
395	2	150	9
067	10	209	1
421	6	155	9
432	1	328	4
415	3	380	9
238	2	112	3
065	8	002	3
392	8	185	6
424	5	468	1
117	1	350	8
323	3	257	3
398	10	331	7
467	6	389	10
417	6	096	6
291	9	401	7
190	8	230	5
037	7	070	6
060	10	095	5
360	3	252	8
029	9	463	7
341	1	043	6
429	8	126	8
113	3	209	1
042	4	364	2
157	9	439	6
161	3	156	4
387	5	147	5
081	7	239	10
364	6	466	9
225	9	295	1
111	2	369	10
221	4	184	10
370	8	063	4
169	9	088	2
027	10	129	7
410	4	090	5
213	8	097	7
104	4	294	10
091	7	017	5
107	2	110	9
085	6	154	1
084	5	195	2
229	2	429	3
095	9	162	6
018	3	390	10
404	1	189	6
243	6	462	9
298	7	455	4
450	9	204	8
405	8	359	6
491	1	194	9
376	1	446	9
448	7	081	4
255	7	134	6
096	4	089	5
150	8	305	7
388	4	338	8
296	6	104	8
252	2	112	10
351	10	095	9
469	3	112	6
017	7	477	1
126	7	265	8
306	2	365	4
120	1	109	9
024	3	487	3
139	8	228	7
053	5	468	3
154	8	027	10
207	4	242	9
242	9	245	6
110	1	399	10
440	7	352	10
497	8	121	4
002	9	387	3
490	5	397	10
023	5	348	10
201	9	491	4
057	1	391	3
236	6	167	6
216	10	423	5
044	1	051	1
019	4	177	8
434	7	388	2
247	6	215	8
332	10	130	9
435	7	023	3
427	5	294	7
389	10	114	5
145	6	092	1
004	8	263	4
309	5	477	4
444	9	237	6
055	4	345	1
302	8	020	1
431	6	388	2
059	2	395	6
149	5	099	8
353	4	167	5
138	7	362	10
314	10	394	4
304	9	141	5
046	10	446	2
356	4	234	9
015	5	326	4
382	2	140	3
397	10	124	3
342	6	422	10
437	4	389	9
228	1	390	4
050	1	232	1
334	4	015	8
425	6	079	8
412	7	441	1
054	1	468	4
339	4	041	1
297	4	434	3
036	9	224	1
477	10	166	3
500	9	487	3
277	6	338	7
369	5	278	6
131	10	315	7
178	2	022	3
420	5	153	3
452	9	029	4
234	7	338	3
436	8	348	7
299	6	136	10
472	6	238	1
345	10	343	4
300	6	365	4
292	10	417	1
119	10	282	2
039	5	126	9
327	1	225	6
280	4	032	8
348	3	003	3
275	8	043	4
224	8	110	4
293	1	182	6
080	8	432	6
175	2	247	7
321	3	160	2
058	7	107	4
230	2	450	6
284	4	402	1
048	8	499	3
256	4	174	10
222	3	431	1
492	6	381	4
204	8	421	6
049	1	309	7
077	5	105	5
193	6	233	3
061	9	476	9
459	10	334	3
184	3	144	5
333	8	146	4
069	6	189	4
365	9	127	4
320	9	137	1
289	10	008	1
264	7	473	1
147	5	177	5
181	1	498	3
390	4	376	1
122	7	021	4
070	2	422	8
121	7	220	10
282	4	326	2
419	5	345	7
246	2	090	9
367	2	058	2
124	9	068	6
086	8	336	5
155	7	493	7
311	10	139	10
010	6	393	7
295	4	301	4
160	7	175	6
082	1	004	9
489	3	402	8
200	6	172	6
363	8	464	8
209	3	469	3
087	7	310	2
322	6	467	1
366	8	381	5
476	9	428	1
393	2	119	6
109	5	272	9
463	10	125	9
430	6	241	8
310	2	162	5
428	2	176	4
231	8	003	2
066	9	309	6
454	10	160	1
140	5	401	8
482	3	302	9
359	4	290	7
379	3	352	1
220	9	387	7
164	2	471	8
041	5	202	1
079	7	176	10
062	4	139	7
212	3	385	8
089	1	467	5
152	9	270	7
319	5	337	2
384	7	268	4
144	8	151	5
285	9	213	4
337	9	024	10
199	10	174	5
391	9	145	4
074	10	351	2
106	1	056	5
374	6	444	7
257	3	116	6
249	6	063	9
352	8	173	6
281	5	453	4
262	3	066	2
167	8	072	2
179	7	021	3
218	3	036	10
210	2	322	9
484	4	040	1
142	8	292	9
251	5	229	10
128	2	386	7
092	2	032	3
028	5	070	8
402	9	198	3
473	3	196	5
025	7	119	4
240	8	447	6
362	7	287	2
103	2	441	8
451	2	413	7
239	5	376	2
346	8	150	8
325	4	164	10
343	4	105	6
129	6	403	2
250	1	374	10
465	2	380	5
233	1	072	6
416	3	178	5
453	7	063	3
159	5	367	10
232	3	119	6
481	2	296	2
097	6	210	1
177	8	329	4
105	2	341	6
471	9	269	3
033	2	026	7
030	2	446	3
235	8	025	8
372	7	323	8
130	8	362	10
012	6	462	3
344	7	409	3
442	9	339	3
470	9	3
195	6	1
260	9	2
191	10	2
214	9	6
174	4	4
198	9	9
486	8	1
208	8	9
090	2	9
108	9	4
287	5	9
278	9	1
196	9	5
461	4	7
123	7	1
286	5	3
088	7	4
466	10	1
328	3	9
183	3	2
156	4	8
026	8	5
276	7	7
301	5	7
153	2	1
098	10	8
326	6	5
357	1	8
418	6	4
378	9	8
268	3	1
316	6	2
380	3	7
399	10	10
020	4	4
498	6	8
072	1	8
265	1	6
445	6	7
063	10	7
245	6	2
205	2	6
409	3	4
134	7	9
253	10	7
288	7	9
141	1	4
413	1	1
457	3	8
163	10	5
396	1	3
401	5	1
447	7	5
254	4	1
101	3	8
022	8	6
308	2	8
494	9	7
347	1	8
003	4	3
007	8	2
008	8	6
064	5	6
439	5	9
045	7	9
116	1	1
259	10	8
488	9	1
166	6	5
132	5	2
377	6	8
100	3	4
266	5	8
373	3	2
487	10	9
194	6	8
294	8	2
475	5	2
114	1	9
426	4	8
279	2	4
011	3	10
460	5	10
446	7	4
171	4	10
438	10	3
112	6	2
312	4	7
433	8	7
187	7	5
032	6	4
158	2	9
400	2	8
263	2	5
340	1	7
226	10	6
313	5	7
076	2	10
383	8	1
083	10	9
203	2	5
186	3	4
331	2	1
474	7	5
318	2	7
217	1	1
056	8	6
093	1	3
192	5	10
305	5	7
335	10	7
094	1	7
180	8	4
051	7	7
182	1	9
458	6	7
075	8	1
248	2	5
215	7	5
211	8	4
151	8	7
165	4	4
170	1	1
449	1	10
478	1	3
303	8	10
148	5	8
261	6	10
143	2	10
368	1	9
137	7	7
040	7	3
386	9	1
361	7	10
499	3	10
269	7	8
133	7	5
068	5	5
244	10	10
480	1	3
385	2	8
043	8	8
189	5	8
241	9	3
330	4	4
173	3	1
273	2	4
052	2	1
188	10	2
197	6	8
219	6	1
479	1	8
496	9	7
038	5	1
414	10	7
237	6	8
009	3	5
317	9	5
422	3	6
274	1	10
202	5	5
078	10	2
034	6	2
403	1	5
127	10	7
047	3	3
375	1	7
162	3	3
172	5	7
407	2	6
073	6	6
005	8	7
146	3	2
468	2	9
118	3	4
455	8	3
394	10	4
408	9	5
270	10	4
336	1	1
411	7	2
495	4	9
135	2	1
272	7	9
185	3	10
258	6	9
102	6	8
227	5	4
443	8	8
013	3	7
307	5	8
456	9	1
071	2	9
223	6	2
371	5	3
016	8	2
021	8	8
001	6	7
014	7	2
329	7	4
031	10	8
350	4	3
099	4	5
483	9	6
006	9	6
035	6	3
290	3	5
406	9	4
349	2	8
324	2	1
381	7	7
315	1	3
267	2	5
283	4	2
354	1	2
136	3	5
355	8	1
338	1	5
125	3	6
176	9	9
423	9	8
485	8	6
358	8	1
464	9	8
271	5	5
493	1	9
168	2	3
462	10	1
206	6	8
115	5	5
441	8	4
395	7	8
067	9	6
421	6	9
432	8	4
415	8	10
238	4	2
065	6	9
392	4	3
424	8	8
117	3	3
323	7	2
398	8	9
467	7	9
417	1	5
291	9	7
190	3	4
037	8	9
060	8	7
360	9	1
029	6	5
341	9	9
429	4	6
113	4	5
042	4	3
157	5	9
161	10	5
387	3	4
081	4	3
364	3	7
225	5	6
111	9	10
221	6	10
370	8	7
169	7	1
027	4	6
410	2	5
213	9	3
104	9	2
091	7	6
107	6	9
085	1	2
084	3	10
229	5	3
095	5	5
018	3	5
404	6	6
243	10	7
298	3	8
450	9	4
405	10	6
491	2	6
376	9	5
448	6	9
255	2	9
096	1	2
150	1	5
388	4	8
296	2	3
252	4	10
351	3	5
469	6	9
017	7	5
126	8	4
306	2	9
120	8	10
024	8	1
139	3	8
053	7	10
154	9	6
207	6	6
242	9	4
110	6	10
440	1	5
497	8	1
002	6	1
490	7	9
023	5	4
201	9	2
057	5	2
236	1	1
216	9	1
044	8	1
019	4	1
434	3	3
247	10	1
332	4	4
435	5	10
427	3	9
389	4	9
145	6	9
004	5	3
309	7	2
444	2	10
055	4	3
302	2	2
431	10	6
059	10	2
149	4	10
353	7	1
138	7	5
314	6	2
304	9	10
046	2	5
356	3	7
015	10	9
382	2	6
397	1	3
342	4	2
437	1	5
228	7	5
050	10	6
334	5	3
425	4	2
412	3	1
054	6	5
339	2	8
297	9	10
036	4	3
477	1	4
500	7	6
277	7	10
369	4	2
131	5	6
178	2	2
420	6	8
452	1	8
234	10	5
436	3	9
299	2	9
472	5	1
345	3	4
300	5	1
292	5	3
119	6	10
039	5	4
327	10	9
280	3	6
348	10	8
275	9	8
224	10	4
293	8	6
080	6	4
175	6	2
321	5	2
058	1	4
230	7	10
284	8	5
048	4	1
256	7	7
222	1	7
492	6	10
204	1	6
049	8	10
077	2	8
193	5	1
061	6	1
459	3	5
184	4	4
333	1	5
069	8	1
365	1	8
320	1	8
289	8	8
264	3	5
147	3	5
181	5	3
390	4	10
122	8	3
070	2	1
121	8	7
282	3	4
419	10	4
246	5	1
367	8	10
124	8	7
086	10	5
