100	500
438	1	270	2
112	2	478	2
312	4	214	4
433	4	291	4
187	2	287	4
032	4	312	1
158	2	324	3
400	1	054	3
263	3	280	2
340	3	125	4
226	2	033	2
313	3	477	1
076	4	173	2
383	2	066	4
083	2	209	3
203	3	075	3
186	1	083	2
331	1	498	3
474	3	128	1
318	4	083	3
217	2	320	3
056	1	179	4
093	2	342	4
192	4	316	2
305	2	135	4
335	4	084	2
094	1	321	3
180	4	492	1
051	4	060	3
182	4	384	3
458	3	371	4
075	1	149	4
248	3	064	3
215	3	438	3
211	4	465	2
151	2	188	2
165	3	156	4
170	4	259	4
449	3	142	4
478	4	189	2
303	3	478	1
148	3	275	3
261	3	265	3
143	1	083	1
368	3	192	2
137	1	379	1
040	3	322	1
386	2	412	3
361	1	246	2
499	4	171	3
269	3	466	1
133	3	319	4
068	3	408	4
244	1	112	4
480	4	285	2
385	1	110	2
043	3	111	4
189	1	411	2
241	2	128	4
330	4	231	1
173	3	400	3
273	4	444	3
052	4	469	2
188	1	020	1
197	1	342	4
219	3	249	3
479	1	162	4
496	1	304	1
038	2	013	3
414	2	160	1
237	4	147	4
009	4	262	2
317	1	005	2
422	3	490	4
274	1	321	2
202	2	234	1
078	2	125	1
034	1	137	1
403	4	182	3
127	4	214	4
047	3	464	3
375	2	143	1
162	2	477	4
172	2	195	4
407	1	348	2
073	1	024	2
005	1	032	3
146	4	234	3
468	4	097	3
118	3	466	4
455	4	245	1
394	1	455	4
408	4	190	3
270	2	408	4
336	3	083	1
411	2	470	4
495	4	228	2
135	4	383	3
272	4	342	1
185	2	118	4
258	1	369	3
102	3	201	3
227	2	073	1
443	2	457	3
013	2	269	3
307	2	062	2
456	1	068	2
071	4	484	2
223	1	261	1
371	1	269	4
016	1	057	3
021	2	066	3
001	3	459	3
014	4	372	3
329	1	454	3
031	2	259	3
350	1	148	2
099	4	375	4
483	2	333	2
006	2	483	3
035	2	401	3
290	1	269	2
406	1	297	4
349	1	423	4
324	4	131	2
381	1	263	1
315	3	468	2
267	3	028	4
283	3	210	2
354	2	181	2
136	2	248	4
355	2	254	1
338	3	268	2
125	2	223	2
176	3	245	4
423	3	186	4
485	4	124	2
358	1	234	3
464	4	471	3
271	2	305	4
493	3	355	1
168	4	058	1
462	3	414	2
206	3	134	2
115	1	301	4
441	2	368	1
395	4	268	1
067	2	031	1
421	1	273	2
432	3	024	4
415	2	166	4
238	3	275	3
065	2	014	4
392	2	388	2
424	4	440	2
117	1	208	1
323	3	135	4
398	3	060	3
467	1	039	2
417	3	292	2
291	1	255	1
190	2	121	2
037	3	332	4
060	3	474	3
360	3	194	2
029	3	060	2
341	4	032	2
429	2	182	1
113	3	466	2
042	4	030	1
157	2	367	1
161	4	059	1
387	3	489	1
081	3	202	2
364	1	141	4
225	1	065	3
111	2	350	2
221	3	331	4
370	1	386	3
169	1	173	4
027	3	191	3
410	4	480	2
213	4	211	3
104	2	274	2
091	3	278	2
107	1	238	1
085	1	124	4
084	2	348	1
229	4	252	4
095	1	405	3
018	4	190	2
404	4	468	3
243	2	446	2
298	3	373	1
450	2	117	3
405	3	360	2
491	1	131	3
376	2	117	4
448	4	023	1
255	3	456	1
096	1	192	2
150	3	095	4
388	2	479	1
296	3	050	1
252	4	008	2
351	1	416	2
469	3	006	2
017	1	106	2
126	4	286	1
306	3	071	3
120	2	034	3
024	4	465	2
139	4	004	4
053	4	264	4
154	3	151	2
207	2	438	1
242	1	361	2
110	4	453	1
440	4	243	2
497	2	008	2
002	2	485	3
490	3	102	3
023	3	069	3
201	2	483	3
057	4	005	2
236	4	124	2
216	4	436	2
044	4	046	2
019	1	195	2
434	1	403	3
247	4	381	1
332	2	194	3
435	2	013	1
427	3	165	3
389	1	206	2
145	4	392	3
004	4	316	4
309	4	481	1
444	1	398	1
055	3	402	1
302	4	168	4
431	4	362	1
059	1	021	4
149	4	251	2
353	2	246	2
138	3	031	1
314	2	495	3
304	1	068	4
046	2	178	2
356	2	275	1
015	2	476	1
382	1	094	1
397	3	400	4
342	1	335	1
437	3	223	2
228	2	050	3
050	1	264	4
334	2	258	2
425	3	489	4
412	3	129	3
054	4	384	1
339	4	337	2
297	3	318	2
036	1	325	1
477	2	200	2
500	2	271	1
277	4	089	2
369	3	186	1
131	4	331	2
178	1	416	4
420	2	079	3
452	3	335	4
234	2	157	3
436	1	485	4
299	4	330	1
472	1	200	1
345	4	431	1
300	3	158	3
292	4	444	3
119	4	233	3
039	3	431	3
327	4	044	4
280	2	154	1
348	1	303	1
275	2	457	1
224	2	002	3
293	4	171	3
080	2	244	1
175	1	045	1
321	3	356	2
058	2	129	2
230	3	175	4
284	2	215	4
048	1	255	3
256	2	225	3
222	1	086	3
492	4	295	2
204	2	402	1
049	1	212	2
077	3	228	3
193	2	017	4
061	1	447	4
459	2	039	2
184	1	189	1
333	2	014	4
069	1	231	3
365	3	495	3
320	3	005	4
289	2	034	2
264	3	232	1
147	2	093	2
181	1	221	1
390	1	427	3
122	1	357	4
070	2	312	2
121	3	305	4
282	1	244	4
419	3	323	1
246	1	206	1
367	3	386	4
124	2	190	4
086	1	304	4
155	4	376	4
311	2	067	4
010	4	072	3
295	1	239	4
160	3	191	1
082	4	352	2
489	3	500	3
200	2	363	1
363	3	026	4
209	4	086	3
087	4	224	1
322	2	164	2
366	2	035	3
476	1	319	1
393	4	362	4
109	4	325	1
463	1	383	2
430	2	451	3
310	3	451	1
428	1	134	2
231	3	118	1
066	2	179	4
454	3	173	2
140	1	154	2
482	2	228	1
359	2	387	3
379	3	253	1
220	1	394	2
164	2	331	2
041	3	054	3
079	4	149	4
062	2	084	2
212	3	280	2
089	1	162	4
152	2	153	4
319	4	033	3
384	2	399	1
144	2	092	2
285	3	151	3
337	2	146	2
199	1	357	3
391	2	473	1
074	2	154	4
106	4	357	2
374	3	457	1
257	4	108	4
249	4	402	1
352	3	439	4
281	3	326	4
262	2	399	2
167	3	340	3
179	4	396	1
218	3	362	1
210	3	424	4
484	3	135	1
142	4	459	4
251	4	160	4
128	2	255	3
092	3	219	4
028	3	201	3
402	3	126	1
473	2	194	1
025	1	405	4
240	3	043	3
362	2	219	4
103	1	351	4
451	4	207	4
239	2	296	3
346	4	023	4
325	4	258	4
343	2	195	1
129	4	089	2
250	4	307	2
465	3	058	4
233	2	142	2
416	1	040	1
453	2	206	4
159	3	030	3
232	1	055	3
481	1	179	2
097	2	442	2
177	3	392	4
105	3	467	1
471	2	301	1
033	2	163	3
030	2	232	2
235	4	307	2
372	4	207	4
130	2	311	3
012	4	273	3
344	4	417	2
442	4	037	1
470	4	3
195	2	2
260	1	4
191	2	1
214	3	4
174	3	3
198	4	4
486	1	4
208	1	2
090	3	3
108	2	1
287	4	4
278	3	3
196	4	2
461	1	2
123	3	3
286	3	1
088	3	2
466	4	4
328	1	2
183	1	4
156	4	4
026	4	1
276	3	1
301	1	2
153	3	2
098	1	2
326	2	4
357	3	2
418	1	2
378	2	1
268	2	2
316	2	4
380	3	3
399	4	1
020	1	3
498	2	4
072	2	1
265	3	3
445	1	2
063	1	4
245	2	4
205	1	2
409	2	2
134	2	1
253	2	4
288	3	3
141	4	4
413	4	2
457	3	3
163	1	3
396	4	1
401	1	4
447	3	3
254	2	3
101	4	1
022	3	2
308	4	1
494	2	1
347	3	3
003	1	1
007	3	1
008	3	4
064	4	4
439	3	1
045	4	4
116	4	4
259	1	4
488	4	3
166	3	2
132	1	2
377	4	2
100	3	3
266	1	3
373	4	2
487	2	3
194	3	1
294	2	3
475	2	1
114	3	4
426	2	1
279	2	1
011	3	1
460	1	1
446	4	3
171	3	2
438	4	4
112	3	4
312	4	2
433	3	3
187	2	3
032	3	2
158	1	2
400	2	2
263	4	3
340	4	4
226	2	1
313	2	1
076	4	4
383	3	3
083	2	2
203	3	2
186	3	3
331	4	4
474	3	4
318	1	4
217	4	2
056	4	1
093	3	3
192	4	2
305	4	3
335	2	4
094	1	1
180	2	2
051	3	1
182	3	2
458	1	3
075	4	1
248	4	1
215	3	3
211	4	4
151	3	2
165	4	4
170	3	1
449	3	4
478	4	4
303	1	2
148	1	2
261	4	2
143	4	1
368	4	4
137	1	2
040	3	1
386	3	1
361	2	1
499	4	4
269	3	2
133	3	4
068	3	1
244	3	1
480	2	2
385	4	2
043	4	4
189	3	2
241	3	1
330	1	1
173	1	3
273	2	4
052	3	3
188	3	3
197	4	3
219	1	2
479	2	1
496	4	3
038	1	3
414	2	3
237	2	1
009	3	2
317	4	4
422	2	1
274	3	3
202	3	3
078	2	1
034	4	3
403	1	1
127	1	3
047	3	4
375	2	4
162	3	4
172	2	1
407	1	1
073	2	3
005	2	2
146	2	1
468	4	3
118	4	4
455	2	2
394	3	4
408	4	2
270	1	4
336	2	2
411	4	1
495	2	2
135	4	2
272	3	4
185	2	3
258	1	3
102	2	3
227	3	1
443	2	4
013	2	3
307	1	2
456	4	4
071	1	3
223	2	1
371	2	3
016	4	2
021	2	1
001	2	3
014	3	3
329	1	4
031	4	4
350	3	1
099	3	4
483	4	4
006	1	4
035	4	4
290	4	2
406	1	2
349	2	1
324	4	2
381	1	1
315	1	3
267	3	2
283	1	4
354	2	1
136	3	1
355	1	4
338	4	4
125	2	2
176	4	3
423	1	1
485	1	4
358	3	2
464	2	2
271	1	1
493	3	3
168	3	1
462	4	4
206	2	3
115	4	1
441	1	1
395	4	4
067	3	3
421	4	3
432	4	2
415	3	1
238	3	1
065	1	2
392	2	1
424	3	4
117	3	1
323	3	1
398	3	1
467	4	2
417	4	2
291	4	1
190	3	3
037	4	4
060	4	4
360	1	3
029	2	2
341	4	1
429	1	2
113	2	3
042	2	3
157	2	3
161	2	4
387	4	2
081	4	3
364	3	4
225	3	1
111	3	1
221	3	4
370	4	4
169	1	3
027	4	4
410	2	2
213	3	3
104	3	4
091	2	2
107	1	4
085	2	2
084	1	4
229	3	2
095	2	4
018	1	1
404	3	2
243	3	2
298	1	1
450	1	4
405	3	4
491	2	3
376	1	3
448	1	3
255	4	4
096	4	1
150	3	2
388	1	3
296	2	2
252	1	1
351	1	3
469	2	4
017	4	4
126	4	2
306	2	3
120	4	4
024	1	2
139	2	3
053	3	4
154	3	4
207	2	1
242	3	1
110	3	4
440	3	1
497	4	2
002	2	1
490	1	2
023	1	1
201	3	3
057	2	3
236	3	2
216	1	4
044	1	3
019	2	2
434	4	3
247	2	1
332	2	1
435	3	4
427	4	1
389	3	3
145	3	3
004	2	4
309	1	3
444	3	1
055	3	3
302	2	3
431	4	4
059	3	3
149	2	1
353	1	2
138	3	2
314	1	1
304	4	4
046	2	1
356	2	2
015	3	1
382	4	3
397	3	2
342	1	4
437	1	4
228	1	3
050	1	1
334	2	1
425	1	3
412	2	3
054	1	4
339	2	3
297	2	3
036	4	3
477	1	2
500	4	1
277	1	3
369	4	4
131	1	1
178	1	3
420	1	1
452	2	2
234	1	1
436	1	1
299	2	3
472	1	3
345	1	4
300	4	3
292	2	3
119	1	4
039	4	4
327	2	3
280	2	2
348	3	1
275	3	2
224	3	1
293	2	2
080	1	1
175	3	2
321	2	1
058	4	2
230	1	3
284	1	3
048	1	4
256	4	2
222	3	2
492	1	2
204	2	2
049	2	2
077	4	3
193	2	2
061	2	1
459	1	3
184	2	4
333	4	3
069	2	3
365	3	4
320	2	2
289	2	2
264	4	3
147	2	2
181	4	3
390	4	1
122	1	4
070	2	4
121	1	2
282	3	3
419	1	3
246	2	3
367	4	2
124	3	3
086	4	2
155	4	2
311	2	3
010	3	2
295	3	2
160	4	4
082	3	2
489	3	2
200	4	1
363	3	4
209	1	1
087	4	1
322	3	2
366	3	3
476	1	4
393	3	4
109	3	2
463	1	3
430	2	1
310	4	3
428	2	3
231	1	4
066	1	3
454	1	2
140	3	2
482	4	4
359	1	4
379	4	3
220	1	2
164	1	1
041	3	2
079	4	1
062	3	3
212	4	3
089	3	4
152	1	3
319	4	1
384	1	1
144	1	1
285	1	2
337	3	2
199	3	1
391	2	3
074	1	2
106	4	2
374	2	3
257	4	4
249	1	3
352	3	1
281	2	4
262	1	1
167	4	4
179	4	4
218	4	1
210	1	2
484	1	2
142	4	4
251	4	2
128	1	2
092	1	2
028	2	4
402	2	1
473	2	1
025	2	2
240	4	1
362	4	4
103	1	4
451	4	3
239	4	2
346	3	2
325	2	1
343	2	3
129	2	3
250	2	2
465	2	4
233	2	2
416	3	3
453	1	3
159	1	4
232	2	3
481	4	2
097	3	1
177	3	3
105	3	1
471	1	4
033	2	3
030	2	2
235	1	3
372	4	4
130	4	1
012	1	4
344	2	3
442	1	3
470	4	359	2
195	4	175	4
260	3	047	2
191	1	162	1
214	4	289	2
174	4	115	1
198	2	251	4
486	2	374	2
208	4	042	4
090	1	189	2
108	4	426	1
287	1	456	4
278	1	080	2
196	4	368	4
461	2	014	2
123	3	421	4
286	2	189	4
088	4	255	3
466	2	109	2
328	3	363	3
183	2	170	1
156	4	210	4
026	3	036	3
276	1	469	3
301	2	449	4
153	1	189	2
098	4	496	3
326	2	007	3
357	4	460	2
418	2	173	4
378	3	499	4
268	1	481	2
316	4	120	3
380	2	003	3
399	2	041	1
020	2	203	4
498	3	487	3
072	2	064	3
265	4	273	4
445	1	181	4
063	4	240	2
245	2	010	2
205	3	008	4
409	1	384	1
134	3	079	4
253	3	365	1
288	4	336	2
141	1	457	3
413	1	130	3
457	3	425	4
163	1	386	2
396	2	165	2
401	3	350	2
447	4	179	3
254	2	284	4
101	4	403	2
022	3	017	3
308	1	095	2
494	2	248	2
347	4	171	4
003	3	218	3
007	3	337	3
008	4	196	4
064	1	028	2
439	3	138	1
045	4	451	2
116	4	470	4
259	4	081	1
488	3	447	3
166	1	448	3
132	3	296	3
377	2	324	1
100	3	438	3
266	1	466	1
373	1	388	1
487	3	351	4
194	4	110	3
294	1	366	3
475	2	267	2
114	1	053	4
426	1	268	4
279	1	469	1
011	1	012	4
460	2	263	1
446	1	391	2
171	2	387	1
438	4	029	2
112	4	244	1
312	4	006	1
433	2	418	2
187	2	305	3
032	1	443	1
158	2	377	3
400	3	398	1
263	2	499	4
340	1	198	2
226	3	382	2
313	1	407	3
076	1	107	2
383	2	401	1
083	1	056	4
203	1	460	1
186	3	457	3
331	4	127	3
474	3	075	4
318	4	467	4
217	3	135	2
056	1	459	2
093	3	078	2
192	1	194	2
305	2	474	2
335	1	150	2
094	1	288	4
180	4	037	1
051	4	162	1
182	1	006	1
458	2	137	1
075	4	441	2
248	2	074	4
215	2	486	1
211	3	036	1
151	2	305	3
165	2	353	1
170	2	182	2
449	4	465	3
478	1	060	4
303	3	032	3
148	1	172	2
261	4	242	2
143	3	323	1
368	3	476	2
137	4	425	1
040	3	245	4
386	4	462	3
361	2	260	4
499	4	113	1
269	2	064	2
133	2	417	2
068	1	077	4
244	3	129	3
480	3	303	2
385	3	314	4
043	4	252	4
189	3	432	2
241	1	491	2
330	4	343	2
173	4	291	3
273	1	287	1
052	3	444	1
188	2	444	3
197	1	223	2
219	3	302	1
479	1	440	1
496	1	441	1
038	3	310	3
414	4	403	4
237	1	352	2
009	2	156	4
317	2	089	2
422	2	046	3
274	3	297	4
202	3	144	2
078	4	058	1
034	1	498	2
403	1	111	2
127	4	393	1
047	3	106	4
375	3	310	3
162	4	452	4
172	4	024	4
407	4	333	3
073	4	212	4
005	1	181	4
146	3	340	1
468	3	142	2
118	4	254	1
455	1	087	3
394	3	131	2
408	4	400	1
270	1	296	1
336	3	179	1
411	1	065	4
495	2	411	2
135	2	447	2
272	4	172	1
185	1	066	2
258	3	045	2
102	4	235	1
227	2	494	2
443	2	229	1
013	4	095	4
307	2	359	2
456	4	053	3
071	3	213	2
223	2	081	3
371	2	433	4
016	3	129	3
021	4	292	2
001	3	370	1
014	3	490	2
329	4	311	2
031	2	214	4
350	2	305	4
099	2	241	4
483	3	053	4
006	2	121	4
035	3	310	4
290	4	365	2
406	3	199	4
349	3	421	1
324	2	418	2
381	4	093	1
315	4	078	3
267	4	262	1
283	1	352	1
354	2	478	1
136	4	283	3
355	1	160	1
338	4	483	4
125	4	273	1
176	3	321	2
423	3	351	1
485	2	189	4
358	4	176	3
464	2	365	1
271	2	113	4
493	1	470	2
168	2	368	3
462	2	491	4
206	2	127	1
115	2	295	3
441	2	340	2
395	3	160	4
067	3	344	2
421	4	480	4
432	3	113	4
415	2	089	4
238	1	219	4
065	3	368	4
392	3	183	4
424	1	296	3
117	4	429	1
323	1	219	4
398	4	003	1
467	3	120	3
417	3	306	4
291	4	113	3
190	2	100	4
037	3	456	4
060	4	422	3
360	4	239	1
029	3	216	3
341	1	288	2
429	1	396	4
113	1	002	3
042	2	007	1
157	3	219	2
161	4	156	3
387	2	354	3
081	1	470	4
364	1	083	2
225	1	183	4
111	2	114	1
221	1	127	1
370	2	313	1
169	4	328	1
027	1	194	4
410	1	304	1
213	4	329	4
104	3	252	2
091	1	213	2
107	1	279	4
085	1	077	4
084	2	071	3
229	2	382	2
095	1	444	2
018	1	012	2
404	3	150	1
243	4	375	2
298	2	280	2
450	3	401	1
405	4	128	3
491	2	335	3
376	4	362	4
448	2	274	3
255	4	126	4
096	2	223	4
150	2	280	2
388	4	414	2
296	2	179	4
252	3	136	2
351	4	005	4
469	1	106	3
017	3	028	2
126	4	005	4
306	1	307	3
120	3	099	2
024	4	394	1
139	4	145	1
053	4	019	2
154	4	356	3
207	3	025	2
242	1	074	1
110	4	459	3
440	1	094	1
497	4	355	3
002	2	151	2
490	1	236	1
023	1	068	1
201	4	161	4
057	3	279	2
236	4	185	1
216	4	054	1
044	2	266	1
019	4	442	4
434	4	255	1
247	2	339	2
332	1	147	1
435	1	476	3
427	2	327	3
389	1	248	1
145	3	387	1
004	2	278	2
309	1	126	3
444	3	281	3
055	3	109	2
302	1	263	4
431	4	470	4
059	1	444	1
149	2	467	4
353	4	218	3
138	1	103	3
314	1	228	2
304	2	321	2
046	3	039	1
356	4	335	3
015	4	213	3
382	1	079	4
397	3	082	2
342	1	223	1
437	3	246	3
228	2	320	4
050	3	210	3
334	2	471	2
425	3	391	1
412	2	369	3
054	4	280	2
339	4	324	4
297	1	107	1
036	2	074	4
477	3	403	1
500	4	452	3
277	1	241	2
369	3	046	1
131	1	430	1
178	4	109	1
420	2	271	1
452	2	413	3
234	2	166	4
436	3	400	3
299	1	096	3
472	3	440	2
345	3	001	2
300	2	352	4
292	3	258	2
119	4	398	4
039	1	455	2
327	3	434	2
280	2	294	1
348	1	014	1
275	2	334	3
224	1	446	2
293	1	261	4
080	3	461	3
175	3	327	4
321	3	250	2
058	4	274	2
230	1	356	4
284	1	214	1
048	3	340	1
256	2	174	3
222	3	253	3
492	2	237	1
204	1	468	3
049	1	002	3
077	3	458	4
193	4	204	3
061	3	477	1
459	2	450	2
184	2	061	3
333	1	377	3
069	2	259	2
365	3	147	1
320	2	254	1
289	2	273	4
264	1	303	2
147	4	128	1
181	3	479	3
390	3	408	2
122	2	085	3
070	1	116	4
121	1	470	4
282	2	224	1
419	3	351	2
246	3	157	3
367	1	282	1
124	1	474	4
086	3	189	3
155	1	300	3
311	3	202	3
010	1	154	2
295	1	385	3
160	1	415	1
082	2	052	4
489	3	107	3
200	3	238	1
363	2	432	1
209	3	267	4
087	3	221	1
322	4	442	4
366	3	364	2
476	3	326	2
393	3	275	1
109	2	213	1
463	1	321	4
430	1	350	2
310	1	134	3
428	3	021	2
231	1	168	2
066	4	228	4
454	1	052	2
140	3	282	4
482	4	037	1
359	1	411	4
379	4	499	1
220	2	110	4
164	3	306	1
041	2	344	4
079	1	319	2
062	1	380	1
212	3	123	3
089	1	170	3
152	1	184	2
319	3	065	1
384	1	102	4
144	3	391	1
285	1	481	4
337	2	031	4
199	2	406	2
391	1	311	3
074	4	032	4
106	4	297	1
374	1	424	3
257	2	276	4
249	3	058	3
352	4	288	4
281	3	425	1
262	3	355	1
167	1	120	2
179	1	037	2
218	3	424	4
210	4	379	1
484	2	003	4
142	4	204	1
251	2	455	3
128	3	193	2
092	1	431	1
028	3	224	2
402	1	379	2
473	2	263	2
025	4	426	1
240	1	209	3
362	1	442	4
103	3	283	1
451	1	044	1
239	1	264	4
346	1	439	3
325	2	080	3
343	3	435	1
129	2	450	1
250	2	468	4
465	4	458	2
233	1	381	3
416	3	118	3
453	1	221	4
159	4	175	1
232	3	376	2
481	1	322	2
097	2	376	2
177	3	190	4
105	1	320	1
471	2	163	1
033	1	093	3
030	2	322	1
235	1	162	4
372	1	204	1
130	1	233	1
012	4	111	4
344	4	248	3
442	4	246	3
470	4	3
195	3	1
260	1	1
191	3	4
214	4	1
174	3	3
198	2	1
486	3	2
208	2	4
090	2	2
108	3	2
287	4	4
278	1	4
196	1	2
461	3	1
123	3	2
286	1	1
088	4	3
466	3	1
328	3	2
183	1	1
156	1	4
026	3	3
276	2	1
301	4	4
153	3	4
098	4	4
326	2	4
357	4	4
418	2	2
378	3	1
268	3	1
316	2	1
380	3	1
399	1	3
020	2	2
498	4	3
072	3	2
265	2	4
445	4	4
063	4	1
245	3	2
205	3	3
409	2	4
134	1	2
253	3	2
288	4	4
141	1	3
413	3	1
457	1	3
163	3	4
396	2	2
401	3	1
447	2	1
254	1	1
101	4	4
022	2	1
308	4	3
494	1	4
347	2	3
003	3	1
007	3	2
008	4	4
064	3	3
439	3	3
045	4	1
116	4	1
259	3	2
488	3	4
166	4	2
132	2	3
377	1	3
100	1	4
266	1	4
373	4	2
487	1	3
194	4	3
294	3	2
475	4	2
114	3	3
426	4	4
279	1	4
011	1	2
460	3	2
446	1	1
171	1	1
438	2	2
112	3	1
312	4	4
433	4	2
187	4	4
032	1	3
158	2	2
400	1	3
263	4	2
340	3	4
226	2	4
313	1	4
076	1	4
383	1	3
083	2	2
203	1	4
186	3	2
331	2	4
474	2	4
318	1	2
217	4	4
056	1	2
093	3	1
192	1	1
305	4	3
335	2	4
094	4	4
180	4	4
051	3	2
182	1	3
458	2	4
075	3	3
248	1	4
215	3	2
211	1	1
151	2	3
165	3	1
170	4	4
449	1	1
478	4	2
303	2	1
148	3	1
261	1	3
143	3	3
368	3	1
137	2	1
040	4	4
386	4	2
361	2	2
499	1	1
269	3	4
133	1	2
068	3	2
244	4	4
480	1	1
385	4	2
043	4	3
189	3	4
241	2	2
330	3	2
173	2	2
273	1	4
052	4	4
188	2	4
197	1	4
219	1	1
479	2	3
496	2	1
038	3	2
414	4	4
237	2	3
009	2	2
317	3	2
422	2	4
274	2	4
202	3	2
078	3	2
034	1	4
403	2	1
127	2	4
047	4	3
375	4	4
162	1	2
172	4	2
407	1	4
073	2	4
005	2	3
146	1	3
468	3	4
118	4	2
455	3	3
394	1	4
408	4	4
270	3	4
336	1	2
411	3	2
495	1	4
135	2	4
272	4	4
185	3	3
258	3	3
102	3	1
227	3	1
443	1	2
013	2	4
307	3	2
456	1	1
071	3	2
223	3	4
371	1	3
016	3	2
021	4	2
001	4	3
014	2	1
329	4	2
031	3	2
350	3	3
099	4	2
483	2	3
006	1	2
035	3	4
290	1	3
406	1	3
349	1	4
324	4	2
381	4	4
315	4	4
267	4	3
283	2	2
354	2	1
136	2	3
355	2	1
338	4	2
125	2	4
176	3	3
423	3	3
485	4	2
358	2	4
464	4	2
271	2	4
493	2	4
168	1	2
462	1	4
206	3	2
115	2	3
441	4	2
395	4	4
067	1	1
421	4	3
432	3	4
415	4	3
238	1	3
065	1	3
392	1	3
424	2	1
117	3	2
323	3	3
398	2	1
467	2	1
417	4	1
291	2	4
190	1	1
037	2	1
060	2	2
360	1	1
029	2	2
341	4	2
429	4	1
113	2	2
042	4	2
157	4	4
161	4	3
387	4	2
081	1	4
364	3	4
225	4	3
111	1	3
221	4	4
370	1	3
169	3	2
027	3	1
410	1	2
213	2	1
104	3	2
091	3	4
107	3	1
085	1	1
084	2	4
229	4	2
095	3	2
018	4	3
404	3	2
243	2	2
298	1	1
450	4	3
405	2	2
491	4	3
376	1	1
448	3	2
255	4	4
096	2	4
150	2	3
388	1	1
296	2	2
252	4	4
351	1	4
469	2	2
017	3	1
126	1	2
306	1	3
120	1	2
024	4	4
139	1	1
053	3	4
154	2	2
207	4	1
242	2	3
110	4	3
440	4	1
497	1	4
002	3	3
490	4	4
023	1	1
201	3	1
057	3	4
236	3	1
216	2	3
044	4	2
019	3	2
434	1	2
247	4	3
332	4	1
435	1	3
427	3	3
389	4	2
145	4	1
004	2	2
309	4	2
444	3	3
055	3	2
302	1	4
431	1	1
059	4	4
149	3	4
353	3	4
138	4	2
314	1	3
304	1	2
046	1	2
356	2	1
015	3	1
382	3	3
397	2	3
342	4	1
437	3	1
228	1	1
050	1	3
334	1	4
425	1	2
412	3	3
054	4	1
339	3	2
297	4	1
036	4	3
477	4	3
500	2	4
277	1	3
369	1	3
131	1	3
178	3	3
420	1	2
452	4	4
234	2	2
436	2	2
299	1	2
472	1	2
345	1	3
300	1	4
292	3	1
119	4	1
039	2	4
327	2	1
280	2	2
348	4	1
275	3	3
224	1	2
293	3	3
080	3	2
175	1	4
321	3	3
058	1	3
230	1	1
284	4	1
048	3	2
256	3	4
222	2	3
492	3	2
204	4	4
049	1	2
077	1	1
193	3	3
061	4	2
459	4	4
184	4	3
333	1	2
069	1	4
365	1	1
320	2	4
289	1	2
264	1	3
147	1	2
181	1	2
390	4	3
122	4	1
070	2	3
121	4	4
282	2	2
419	2	3
246	4	4
367	4	2
124	1	2
086	2	4
155	4	2
311	1	1
010	3	4
295	3	3
160	2	4
082	1	1
489	1	4
200	3	3
363	2	3
209	4	1
087	1	1
322	4	2
366	2	4
476	3	2
393	2	4
109	2	2
463	1	3
430	4	2
310	3	2
428	3	3
231	1	1
066	2	4
454	3	1
140	2	2
482	4	2
359	1	3
379	1	3
220	1	3
164	3	1
041	3	3
079	4	3
062	3	4
212	4	4
089	3	3
152	2	2
319	1	3
384	3	1
144	3	2
285	4	1
337	4	3
199	3	3
391	3	1
074	4	3
106	4	4
374	2	3
257	4	2
249	3	3
352	4	1
281	3	4
262	3	1
167	1	1
179	2	3
218	3	4
210	4	2
484	1	4
142	2	4
251	1	1
128	1	1
092	1	4
028	1	3
402	2	3
473	1	2
025	4	1
240	2	3
362	1	1
103	1	2
451	3	1
239	3	4
346	1	3
325	1	4
343	3	1
129	1	2
250	3	4
465	1	4
233	3	1
416	3	4
453	2	3
159	1	4
232	1	3
481	3	2
097	3	3
177	2	3
105	2	1
471	4	3
033	1	3
030	3	1
235	1	3
372	4	4
130	4	1
012	3	3
344	3	4
442	3	2
470	3	460	3
195	4	033	3
260	4	212	1
191	3	073	2
214	4	114	1
174	4	094	2
198	4	260	1
486	2	462	3
208	2	174	4
090	3	292	1
108	2	437	2
287	3	175	2
278	3	447	1
196	2	186	1
461	1	498	3
123	2	403	1
286	1	440	1
088	3	143	4
466	4	372	3
328	2	482	3
183	4	458	2
156	3	438	1
026	4	161	2
276	2	213	1
301	4	282	3
153	1	493	1
098	2	311	2
326	2	101	4
357	1	422	1
418	3	336	3
378	2	151	3
268	2	085	4
316	1	497	1
380	3	430	4
399	1	345	3
020	4	144	4
498	1	353	4
072	3	363	4
265	3	162	4
445	1	426	2
063	2	250	4
245	2	211	2
205	4	253	2
409	2	470	2
134	3	002	1
253	1	213	2
288	2	240	2
141	2	082	3
413	3	280	2
457	1	335	1
163	3	066	3
396	4	114	3
401	1	202	2
447	1	143	1
254	2	125	1
101	2	368	4
022	1	123	2
308	3	094	2
494	3	095	4
347	3	366	2
003	3	041	1
007	3	397	4
008	4	477	1
064	3	368	4
439	3	341	1
045	3	469	2
116	3	467	2
259	1	139	3
488	4	374	1
166	3	052	3
132	4	204	1
377	4	084	3
100	1	391	2
266	1	278	3
373	3	218	3
487	2	036	1
194	3	487	2
294	3	133	3
475	2	258	1
114	4	423	2
426	1	361	1
279	4	353	3
011	4	438	1
460	1	352	4
446	1	186	4
